player_name,country,points,position,instagram_followers,youtube_subscribers,tiktok_followers,twitter_followers,wikipedia_views,gender,total_matches,total_wins,total_games_won,total_games_lost,tournaments_played,years_active,avg_round,max_round,matches_3set,avg_dominance,win_rate,game_diff,clutch_rate,wr_early,wr_mid,wr_late,wr_major,wr_p1,wr_p2,unique_partners,partner_loyalty,trajectory_slope,pts_growth,pos_improvement,gender_enc,country_enc,total_social,log_social,log_points,cluster,cluster_gmm,cluster_hier,segment
Diego Pedrero,ESP,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Jassim Alharami,QAT,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,80,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Benjamin Benavente,CHI,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Pablo Manuel Diaz Weisser,CHI,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Alfonso Chavez Canales,CHI,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Luciano Miguel PiÃ±ero,ARG,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Brian Cabrera,ARG,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Sergio Cornejo Valenzuela,CHI,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Michel Diniz,BRA,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Weiliang Chen,CHN,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Rio Hanif,GBR,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Abdulla Alsada,QAT,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,80,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Igor Souto,BRA,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Guilherme Fachin Da Cunha,USA,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,101,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Alvaro CaÃ±asveras Boza,ESP,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Oscar Govik,SWE,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Sebastiao MendonÃ§a,POR,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Nick Braet,BEL,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Alberto Moreno Andrei,ESP,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Charles Desmet,BEL,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Abdulrahman Alyafei,QAT,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,80,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Raul PÃ©rez Lozano,ESP,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Joshua Kashdan,GBR,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Marcos Diaz De La Lastra,ESP,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Bastian Dario Barrueto Marzan,CHI,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Andrea Rosa Fauzza,ITA,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Yuta Ichikawa,JPN,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,52,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Enzo Fuentealba,CHI,4,1974,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0.0,0.0,1.6094379124341003,1,2,3,Newcomers
Julien Motz,FRA,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Ziad Sherif Hussein,EGY,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Salvador SimÃµes,POR,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Daniel Alberto Chelar,ARG,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Nicolas Cortijo Sanchez,ESP,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Juan Ramiro Irigoitia,ARG,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Fakhry Hassan,CIV,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Alejandro Basso,ESP,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Samar Malhotra,IND,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Adarsh Kontham,IND,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Javier Rodriguez Acosta,ESP,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Jerome Inzerillo,FRA,5,1616,0.0,0.0,0.0,0.0,0.0,homme,1.0,0.0,17.0,19.0,1.0,1.0,1.0,1.0,1.0,-0.05555555555555555,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-523.3333333333334,-134.0,-1570.0,1,33,0.0,0.0,1.791759469228055,1,1,0,Newcomers
Valentin Wenger,SUI,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,91,0.0,0.0,1.791759469228055,1,2,3,Newcomers
William Agritelley,USA,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,101,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Lucian Eugen Perescu,ROU,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,82,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Oskar Nurmio,FIN,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Cheevan Davids,RSA,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,83,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Juan Manuel Vergara,ARG,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Zaizhen Li,CHN,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Daniel AgÃŒero Mateo,ECU,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Simone Setti,ITA,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Antoni Pi Alarcon,ESP,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Luis Vilchez Trapero,ESP,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Noel Antonio Agra,PHI,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Wuyingjun Wu,CHN,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0.0,0.0,1.791759469228055,1,2,3,Newcomers
RomÃ  Busquets PicaÃ±ol,ESP,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Arturo Sosa,MEX,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,64,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Mattia Faseli,ITA,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Agustin Ignacio Collosso,ITA,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Yuki Iwamoto,JPN,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,52,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Philippos Andreou Fernandez,CYP,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Franco Saenz,ARG,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Raul Medina Rico,ESP,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Nicolas Suescun,ITA,435,129,0.0,0.0,0.0,0.0,0.0,homme,14.0,5.0,123.0,147.0,7.0,3.0,1.4285714285714286,3.0,4.0,-0.0733153793865973,0.35714285714285715,-24.0,0.5,0.38461538461538464,0.0,0.35714285714285715,0.42857142857142855,0.2,0.5,5.0,0.2,-39.666666666666664,-239.0,-119.0,1,49,0.0,0.0,6.077642243349034,2,1,2,Contenders
Bruno Perescu,ROU,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,82,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Omeis Chadi,CIV,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,0.0,0.0,1.791759469228055,1,2,3,Newcomers
James Southwood,GBR,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Sergio MerchÃ¡n GonzÃ¡lez,ESP,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Thomas Cartledge,GBR,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Enzo Correia,FRA,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Yorgo Molina Pizarro,CHI,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Mahmoud Koronfiely,EGY,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Lautaro Angelini,ARG,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Adeel Allawala,PAK,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,72,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Rodrigo Amaral,USA,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,101,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Riyaadh Farid Motani,RSA,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,83,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Khalifa Rashdan,BRN,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Ross Taylor,AUS,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Craig De Silva,GBR,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Yi Feng,CHN,5,1616,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0.0,0.0,1.791759469228055,1,2,3,Newcomers
Joan Fede,FRA,8,1330,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33,0.0,0.0,2.1972245773362196,1,2,3,Newcomers
